browser,datetime,ip_anonymized,language,message
chrome,2015-09-05 00:36:25,4426687aa753002a0f6e03fe285a53cd,fr,2
chrome,2015-09-05 00:37:06,00f5128366ddadf1a88d2b2268fede0e,de,0
chrome,2015-09-05 00:38:38,f8fecacc26173339cfd4a61ccffe44c5,de,1
chrome,2015-09-05 00:40:03,45153d8ca4d7d9d17b348da44f930426,en,2
chrome,2015-09-05 00:41:33,0d8d0db89c2176e173f47e53d52ec560,en,0
chrome,2015-09-05 00:43:24,bc308bd1adc36d06e80df5981975ee97,en,2
chrome,2015-09-05 00:44:51,40fd1c230e0b3af2553c132676b6d989,de,2
firefox,2015-09-05 00:46:05,558f5f9549d737c64bb720b6e349f173,de,0
chrome,2015-09-05 00:51:45,669c6d5ae206f687e93e969f1a667953,en,1
chrome,2015-09-05 00:53:20,7bce517f0939e18380770caaaf725e4c,en,0
chrome,2015-09-05 01:00:29,9bedcb801b0934bf647a7bff48198e34,de,2
firefox,2015-09-05 01:02:38,c007cac903bf97878d356ef35356e97d,cn,0
firefox,2015-09-05 01:02:41,999ab3005fb8aec35ba9cc4e0b974324,en,1
firefox,2015-09-05 01:05:28,35fe163da44127783a7f88ed3333efcd,fr,0
chrome,2015-09-05 01:07:58,f8eda85424189c95d335af5fbb9a92ba,en,0
chrome,2015-09-05 01:09:12,398977caf4d58ccb78fed1549f57d495,en,1
firefox,2015-09-05 01:11:16,b5b2d1650814b03fb339b3f4374352d4,de,1
chrome,2015-09-05 01:15:54,efbf4955b4c37c4155753ffa0f1a2926,en,2
chrome,2015-09-05 01:17:42,1d3078eadc99ee5a61190591afddb7b0,de,2
firefox,2015-09-05 01:24:39,929424c85d978ac6e21b4ac88c7376ce,de,2
chrome,2015-09-05 01:29:37,1712fef831f5bb348713b4c3fb3a3510,en,1
firefox,2015-09-05 01:30:39,a94bf3a92b88e2c651c8f63cdcbaa35f,en,1
chrome,2015-09-05 01:33:36,66dc84e38c15c131aad52f182fd8232c,de,0
chrome,2015-09-05 01:37:53,e4c63fdf08607902ea102b917d08e095,cn,1
firefox,2015-09-05 01:41:39,3a8e4a92288d6ff6f903817ef4d8cffb,ru,2
firefox,2015-09-05 01:44:16,5de8324e93aabb1067838c216766bc3b,de,2
chrome,2015-09-05 01:48:24,d73ffdeaf63226fa704224191d5bbd22,de,1
firefox,2015-09-05 01:50:05,95f6299c14dfdbd5f10603cf14af67df,fr,1
firefox,2015-09-05 01:52:04,062409314886013f73c5a80275769f9f,de,2
firefox,2015-09-05 01:55:44,536fbd2e11703cef04ab1cf8e7cb6572,en,2
chrome,2015-09-05 02:04:34,4f668c9dd50896780cb8ddd2c9d25b16,ru,1
chrome,2015-09-05 02:07:39,0a8b339cfc1f186fdbcb68f30b696ff1,en,0
chrome,2015-09-05 02:08:56,1e9273ffad4780d9074f64d009c18127,en,1
chrome,2015-09-05 02:09:52,5d7b6d200d5ba8905ccac8c309f23ec8,de,2
chrome,2015-09-05 02:11:51,080f7c305d0dac83a84fd037ca2282f2,de,2
firefox,2015-09-05 02:12:56,7937275825c16597abdf043e676a2a1a,en,0
firefox,2015-09-05 02:16:29,349dcbe1c1d67e0b73384e5dda7a1103,en,2
chrome,2015-09-05 02:16:59,9b4167cb8af4b5b4ca36065effb9d112,en,2
chrome,2015-09-05 02:19:02,9cdda00971a70b02f281dc6040b6d76d,fr,1
firefox,2015-09-05 02:20:09,65b80c09b9f935274e3fc367713a1036,en,2
firefox,2015-09-05 02:22:03,dd513134f3aaf24547be6537a414afe2,ru,1
firefox,2015-09-05 02:24:26,567b5a7763f516ea796e15c810d7d36b,en,1
firefox,2015-09-05 02:26:43,19a9090c3c161511ec604951444e569d,cn,0
firefox,2015-09-05 02:27:03,d94d05766382c10516909b2628410f38,de,2
chrome,2015-09-05 02:30:46,dab171219f346e9a6fde00821c0276a8,en,2
firefox,2015-09-05 02:34:12,5217329a0325878f71b3eb422a3a4c12,en,2
firefox,2015-09-05 02:41:20,c8c1f59cb77263a96db49e88c980d102,en,2
chrome,2015-09-05 02:45:47,dc2abf1fb60661a875f54a5bd6768ee2,en,0
chrome,2015-09-05 02:50:42,4dc9b389b7c38a89b51c2530097646a9,en,2
firefox,2015-09-05 02:59:50,badd181870aebd53d107bedd99eb137d,en,2
firefox,2015-09-05 03:02:46,94df530d5037496a31d70018653161d6,en,0
chrome,2015-09-05 03:19:03,0ca505fc25b52f7779b2b65ad7087a11,cn,2
chrome,2015-09-05 03:27:18,519218a13aca9c13958f18adb29bd993,de,1
firefox,2015-09-05 03:31:55,79a2b76a88be22fe1a2f66cd7e08bc6f,fr,0
chrome,2015-09-05 03:33:34,d9c9ebaeff7ba4cc55ea54ce33da0026,de,0
firefox,2015-09-05 03:34:18,bebab888c9fd1f2bc8b496a0d8f0416f,fr,0
firefox,2015-09-05 03:38:52,ca05552d165d915f767839e7bb27460b,fr,0
chrome,2015-09-05 03:40:50,bfb8f5cba404d9373355f4d55a645747,fr,0
chrome,2015-09-05 03:43:12,ccdea3e425888042d0fb6bb4065f6447,de,2
firefox,2015-09-05 03:47:56,ef7b8bfeb0ee44fe6bea832530a85ed7,fr,2
chrome,2015-09-05 03:49:18,cdfce281207f8877d0caa73a5d5de3cb,de,2
chrome,2015-09-05 03:50:04,67da16d7f63e30713e4299d4d18ef75b,cn,1
firefox,2015-09-05 03:51:16,8ca83e4518852c73e109c78497e4b2c2,de,2
chrome,2015-09-05 03:54:19,25e96f8786159b47d9f4a1672e846741,de,0
chrome,2015-09-05 04:05:21,068b4ef437d3f6890f121157fb18e887,de,2
firefox,2015-09-05 04:06:40,340820c625e70bb02375f5624ca69d8f,en,1
firefox,2015-09-05 04:13:14,49f524701fd4cc94d9e49dfdc7cc2ac4,de,1
chrome,2015-09-05 04:15:01,86ae705cfd24ad61aa2a417edd5ba527,en,1
firefox,2015-09-05 04:16:42,1fdeb47ecccac6b19ecc79514e16575e,en,2
chrome,2015-09-05 04:23:09,1d800e92e450001609ae343e2f52332d,de,2
chrome,2015-09-05 04:23:36,9e8462f7df9ba3ee411368ddcaf43ada,de,1
firefox,2015-09-05 04:35:57,7e60bbe2ab94aad46603c13c27c01a91,de,2
firefox,2015-09-05 04:38:04,d60b4712e3f7a2f4d587829b248268c6,en,0
chrome,2015-09-05 04:39:08,b064c4ee914906078c3b48fc4b1bd52b,de,1
firefox,2015-09-05 04:39:55,27a2c55efd83e5d827c7bbec5ff4b1dd,de,2
firefox,2015-09-05 04:41:51,38ec7a26738a81c286c5cc12b614d641,en,1
firefox,2015-09-05 04:43:03,e2763971386997e885e00954b5d0749d,de,0
chrome,2015-09-05 04:52:33,ecd5865ebf8d7b7b0942cb0c4fdd40b5,en,2
chrome,2015-09-05 04:52:38,5d585f179036401b695fc65a2cf213ae,fr,0
firefox,2015-09-05 04:56:30,a8dd2edb7f3720512c990833c7c12091,en,0
chrome,2015-09-05 04:58:45,47086d3d6038234058f3dbe143da981e,fr,1
firefox,2015-09-05 05:00:36,5331036db05462a322e473081cc945af,de,1
chrome,2015-09-05 05:03:39,4880c13ba86f39ea617df74364415867,cn,2
firefox,2015-09-05 05:08:45,3919d992f81303fe8649cc2f27c97b88,en,0
firefox,2015-09-05 05:15:12,eebda5801ec5c56bd399484d46609920,en,1
chrome,2015-09-05 05:18:02,e72dad77334ba54de0fb2791788ed4b8,cn,0
firefox,2015-09-05 05:22:47,dd4d3a4fa7893219ac7d4b4d9719e136,en,1
firefox,2015-09-05 05:26:56,43295b71a504d528af2e4c4cab5f4533,en,1
chrome,2015-09-05 05:27:53,613f1eb44a4e9e2ce66f961cfbbdc30d,en,1
chrome,2015-09-05 05:38:07,b513e776ef941cf38f33910ac30e9d48,cn,0
firefox,2015-09-05 05:49:42,acf3b9790492370e0a3b2f339173db5c,ru,2
chrome,2015-09-05 05:50:44,7c98c81003c7534acf1f7ae5c5f4fa7f,ru,2
firefox,2015-09-05 05:53:10,45cf4d9dc5f1ba7b460b133c4a7f30ea,ru,0
firefox,2015-09-05 05:54:41,bbea7f18c22759257bd7c752e01741ae,en,0
firefox,2015-09-05 05:55:11,6a8bf46a0305b376f51991e4dc10b894,en,0
chrome,2015-09-05 05:58:33,7c33ddf426c294368433cdfbf1b19ba5,cn,2
chrome,2015-09-05 06:03:22,9c89376fde011209279c022e8613b9b1,de,0
chrome,2015-09-05 06:03:39,afd58f6fb3cd808a1ce32ca2653869fb,de,2
chrome,2015-09-05 06:04:30,9b72f863516762c3c6001281d5e7f754,en,0
firefox,2015-09-05 06:05:47,1f85314c3abcebd809bb352e446d36e5,en,2
chrome,2015-09-05 06:07:04,4fbe6316963b969ee766ec223598c50f,cn,2
chrome,2015-09-05 06:11:31,6358b351b5f8f8d0fb5ff897d9d9932c,fr,2
chrome,2015-09-05 06:22:15,d465878e0da5c19117c1c1865eab8a03,en,0
chrome,2015-09-05 06:24:18,3417fcf2d6f93b9ef1a4d2a96da03605,en,1
chrome,2015-09-05 06:24:42,a25078bfe92f2856c695af38112b64e5,en,0
chrome,2015-09-05 06:32:22,82bd424787566c8f7a7a1a7147463c39,en,1
chrome,2015-09-05 06:37:09,d64007e4c3a0a2a8b1ef7e9de278084b,de,2
firefox,2015-09-05 06:42:12,7b0ee264c32293a49acb72b546ba492f,en,2
chrome,2015-09-05 06:45:36,76ef3846c6c6ccb80213cb97ead4f327,en,2
chrome,2015-09-05 06:50:51,7de4e9fd01730c15dc52f3e6e96fdcf0,de,0
chrome,2015-09-05 06:57:59,f7fec192b6f5dd8b4f167967ca4f68c4,en,0
firefox,2015-09-05 06:58:22,393faf3f1171d582e481c97fef60f8fb,de,2
chrome,2015-09-05 07:14:13,95f55e23bc7ae43e6444de0d9dccc545,en,1
firefox,2015-09-05 07:15:51,a172d85868ba94993d9b401803a46ecd,de,0
chrome,2015-09-05 07:16:30,9ea5ee0ad55705b2fad12fc36cb0907c,cn,2
chrome,2015-09-05 07:18:15,ba661e6abe44a75dd1b50c490156f053,en,0
firefox,2015-09-05 07:18:57,589b4515c88241a2e6800325ea124ff5,en,2
firefox,2015-09-05 07:23:43,798f432c0e763802e813b2887a47d48a,de,2
chrome,2015-09-05 07:24:50,a8a0727e4f056e152c117c1c8c0f69ce,en,2
chrome,2015-09-05 07:30:56,cd268d70e110e71bbf482ac67bc940a5,en,1
chrome,2015-09-05 07:37:00,d3481d2c12fef9fd3102496b8d540688,en,0
firefox,2015-09-05 07:38:54,a7cf290ad8fc6729a4dac53d8182590f,de,1
chrome,2015-09-05 07:46:42,681cf9b7cc2c0e5d62239a334152150b,en,1
chrome,2015-09-05 07:48:43,61ea44a80363373446834a1ea7f47612,cn,1
firefox,2015-09-05 07:53:18,9a32ebdde99db2c7d35d2a3905edb5b7,en,1
chrome,2015-09-05 08:02:33,77874c6c83d6b8a2e4eda2a1f64c0074,de,1
chrome,2015-09-05 08:02:35,2b40d598b975a0a8d5026a68389aa4cd,en,1
firefox,2015-09-05 08:08:52,f83725e780304506fbc443ddf51986c5,cn,0
chrome,2015-09-05 08:10:12,a5fa2f38e60fe2ac6080c9f7713459fb,en,2
firefox,2015-09-05 08:11:34,7a6c19ac2af86860b2fe8d662e2b1702,en,0
chrome,2015-09-05 08:12:55,95d2b8fca72b134caee64f54d9991f66,en,1
firefox,2015-09-05 08:23:07,0471e6d32ac95648f4b42e57f0359220,de,2
chrome,2015-09-05 08:31:36,b88c78233cb140ce396c50b4adf76cb0,de,2
firefox,2015-09-05 08:32:11,af7bcc4b1ab7d78c8118dbc08cdda4b6,de,1
firefox,2015-09-05 08:34:32,12d969f89300227dec55c248aa3931fe,cn,1
chrome,2015-09-05 08:39:07,52f8a684a33a687968154f81d5145006,ru,1
firefox,2015-09-05 08:39:14,5120538abe917abf287be63db75ef531,de,2
chrome,2015-09-05 08:40:12,d87e2c3d049a336d6a5be10baee39637,en,1
chrome,2015-09-05 08:42:21,d2c4a41f22e34fa4d894e6a6ea4be007,fr,0
chrome,2015-09-05 08:42:55,a6c2630f35f81eb5edcc7a054224725c,en,2
firefox,2015-09-05 08:45:14,34daac8611a2d0c4e3b29c8db964d542,en,2
firefox,2015-09-05 08:52:41,f3fd4f1b143082e40dfe740680e60e90,en,2
firefox,2015-09-05 08:52:53,7f709a34a082291b38f2caeec8344df4,ru,2
chrome,2015-09-05 08:52:55,65609bf2f33671cd7abc93a24af68cc9,de,2
chrome,2015-09-05 09:07:27,47827f21f949278d6f87489e3280a597,cn,2
firefox,2015-09-05 09:13:59,1efa4ea2f29c70c3bf36ca0eb3fdea46,en,1
chrome,2015-09-05 09:15:00,3376c10adf3b2aa5262601bebbdd5416,de,2
chrome,2015-09-05 09:17:36,1dfebebe3f2fdae81eb867d5d3469920,de,1
chrome,2015-09-05 09:18:26,e574049042f4fe3314d1a18e7a86fa74,fr,1
chrome,2015-09-05 09:24:23,4c95cd0e0b3ab7b3cdce4dc5f25e7820,en,0
chrome,2015-09-05 09:25:17,16e1db8db19993a702f7c13fcc68138e,de,2
chrome,2015-09-05 09:26:12,d81b82f09e0f678e1b47dc51de69b5e0,en,2
chrome,2015-09-05 09:27:30,dcad7ab97a4ead75632ab605d580eb3b,fr,2
firefox,2015-09-05 09:29:41,760a55d9b329c30b28b82bf712a9cd2b,en,2
firefox,2015-09-05 09:36:08,7cfd523330b90d8249c1e6623530aa91,en,0
firefox,2015-09-05 09:46:50,0c71e615b637e91cebc1d34062a9de00,de,1
chrome,2015-09-05 09:48:40,7718073efd8ec7ad2813d09755ad24e5,en,2
chrome,2015-09-05 09:50:18,8b657743434f3ef6a03877660fc7568e,de,2
chrome,2015-09-05 09:52:34,7d97ca3fd74769db948d5c301732f4ff,fr,1
chrome,2015-09-05 09:52:36,17ddb8cf0ff0c0f0185143a8d8c5087d,de,0
chrome,2015-09-05 09:52:43,9f70435891f476212c4a79c32ea205b3,de,0
firefox,2015-09-05 10:00:17,d05ca2daa278eeb8825814c9906052ab,fr,0
firefox,2015-09-05 10:01:16,3817db955db6895e631a6cba2c052a21,cn,1
firefox,2015-09-05 10:04:36,2bae4b4f75bad96a232d260e8c65ff51,ru,2
firefox,2015-09-05 10:12:19,a4d8111e702132d7934f655d4a6e9cec,en,0
chrome,2015-09-05 10:15:22,914c7f2513f976263ae02883808ead88,de,0
chrome,2015-09-05 10:19:23,506e2e7e6806b553073290f2fa565586,fr,2
firefox,2015-09-05 10:24:25,8fc6b8c1add0770704f64e9e68e5dc49,en,0
chrome,2015-09-05 10:24:25,6d7204ae3316c4ccb4bd46f0d47edacf,cn,0
firefox,2015-09-05 10:25:37,bf8e4340458d86ba9b0b6e8821fc2bb9,de,2
chrome,2015-09-05 10:26:14,2fdef8f295fde9e3896f7d404c728590,en,0
chrome,2015-09-05 10:34:33,c02b6c22c98659f75fb5a3028e62384c,en,0
chrome,2015-09-05 10:37:37,0001ae1936943cf280a5136e0e047a8d,de,1
chrome,2015-09-05 10:40:21,85075aca170b0aef906d6ee9b099f123,en,2
firefox,2015-09-05 10:44:00,d389821e68c854b1c128e6ed236e23fc,cn,1
firefox,2015-09-05 10:46:55,54cb944b2529f85a650b7a7e38afdfff,fr,0
chrome,2015-09-05 10:50:07,6f8888cf4a0c8e012f7df60bb3e005cc,de,0
firefox,2015-09-05 10:51:05,fe90d67aca9f7fe0006b71a7807f5bc3,de,2
firefox,2015-09-05 10:51:14,398522d517cc0ee1e8302b1ade042abd,de,0
firefox,2015-09-05 10:53:36,b120949bbc5cb4731511d3bec87d9d81,en,0
firefox,2015-09-05 10:56:30,6c26b56708ad71040a8c7366e00d5bad,de,0
chrome,2015-09-05 10:59:55,a89a79f952e39b4245c7a4098e456d1c,en,2
chrome,2015-09-05 11:00:12,fd2130973e8bfd4a588dbb7384664966,cn,0
firefox,2015-09-05 11:04:24,a787345b09f8ea55fdc74fdb73fb8c33,en,2
chrome,2015-09-05 11:07:57,3f4dfb1fb5b3baae0cb6ea54a9e382c8,en,1
chrome,2015-09-05 11:11:33,f4d08c6ee868ddbec5262d518c12ccc6,en,0
chrome,2015-09-05 11:15:00,b8d0eac28e437e0b566204a862f8216f,en,0
chrome,2015-09-05 11:16:47,6b9d95a57d3b531755333d6237cfe688,en,2
firefox,2015-09-05 11:19:36,0c3c3db38ad88f5bdeab818473ff5e2c,en,1
chrome,2015-09-05 11:19:53,d53f4085375ad9afdce8d9251b3eaeae,en,1
firefox,2015-09-05 11:20:51,4bba9a662d21d548b710d5cd80683674,en,2
chrome,2015-09-05 11:26:04,bae82b0552429346c5559c15f7e877d1,en,2
chrome,2015-09-05 11:31:47,b68effa1dc55fed908802a9fce7a5b03,de,2
firefox,2015-09-05 11:33:25,ce98ac38c98643fac65089e500acff21,de,2
chrome,2015-09-05 11:36:31,8eef161a92883d5341a511cf391d94d8,de,1
chrome,2015-09-05 11:41:00,c370036f9c59927773b5f08c7fd6a2d9,de,2
firefox,2015-09-05 11:41:42,162a8799867975473798ebe7e67c7948,de,0
chrome,2015-09-05 11:43:57,c06796dce5875a60698a8570d1eef8e3,en,1
chrome,2015-09-05 11:44:34,682b97817093b3879c6c8ac1eedb0319,de,0
chrome,2015-09-05 11:45:05,ba13cf670f346f5895328befa179fa61,de,2
firefox,2015-09-05 11:46:44,79e35ce1cdb9b7478086cc49b148d9a3,en,1
chrome,2015-09-05 11:46:49,105348651b4ca17656a4cb034c9913b1,de,1
chrome,2015-09-05 11:48:46,24cf9524f6878cc28ecfa644344e82dd,en,0
firefox,2015-09-05 11:51:26,ed99f0d261cc116e5bd80a099c71da67,en,2
chrome,2015-09-05 11:58:42,03706239d63970ed6476a84cfd09b9eb,en,0
chrome,2015-09-05 11:59:59,8020da5a0f731aafd9a93703c07715bb,de,1
chrome,2015-09-05 12:09:44,144c53f141c592f1b3b2f0351823b60c,de,2
firefox,2015-09-05 12:11:59,9324a7af618d57f6a6b4f73990301aaa,en,1
firefox,2015-09-05 12:13:28,5a80cb1700bef48542b5840a9cdb0702,en,2
chrome,2015-09-05 12:17:18,dba44a08cedb1f3b61acf6121d6b3c72,en,1
chrome,2015-09-05 12:24:54,75f5d2cb96a2b559fdcdbe606f3e68e3,cn,0
chrome,2015-09-05 12:26:39,8b83d6947eed3b26165fed1860debbbe,en,0
chrome,2015-09-05 12:32:01,e0507478b7f6d18f50c4f21f67220556,de,2
chrome,2015-09-05 12:37:37,eba5e583edbf4a82ef3df1c67d5bc4f9,fr,2
firefox,2015-09-05 12:47:29,6662f26b399970186a6c7d7c302681bb,en,0
chrome,2015-09-05 12:47:49,afd444bc22c14b7f9b54423f4aacc431,en,0
chrome,2015-09-05 12:53:00,2f17b63ff0f5e1ee27d604e525b8164c,en,0
firefox,2015-09-05 12:55:34,25a0c5cf8978a2aa67b3e86aa6ce4e1c,de,1
firefox,2015-09-05 12:55:40,15cf5839cd19023529a22bba130e042b,fr,0
chrome,2015-09-05 12:55:45,116f8298c43993a6f7569cecfd4f7262,de,1
chrome,2015-09-05 12:59:57,e4a9818aa80cdff0c1874596dba71226,de,0
firefox,2015-09-05 13:00:58,5e96bc5434e6dbdef8759382ab8d99da,fr,1
chrome,2015-09-05 13:08:47,f3b79831a21841e6e6876e9a0172dcf4,en,0
firefox,2015-09-05 13:13:29,5426d2fd326c4e06e1c41251fd2fe1bb,fr,0
chrome,2015-09-05 13:15:59,6893e28cc760ea62b94027f502adbd95,fr,0
firefox,2015-09-05 13:18:47,86b7b913f4a082418bfc736d8db69838,de,2
chrome,2015-09-05 13:22:24,33adfa178bea47c3dc579c3d91c7e6ec,en,1
firefox,2015-09-05 13:22:24,488adc840f7d4eeefa2fbc3d559549fc,de,2
chrome,2015-09-05 13:23:43,77aeb155069c59d9ae0e8e8f4103c1ae,en,0
firefox,2015-09-05 13:27:23,adf5ff3f2066691bc700a17c6975b2c3,en,2
firefox,2015-09-05 13:29:32,250ebc4ee22543596f2d17aa61d00488,de,2
chrome,2015-09-05 13:31:20,d14ef5ec61f898e72913ec17915c42f9,en,2
chrome,2015-09-05 13:36:58,9d972eb78700028de0e7343481cd9a53,de,2
chrome,2015-09-05 13:37:10,699bb6cb5457daabad492eebdfb8b453,fr,0
firefox,2015-09-05 13:40:51,2fee469b8ebdfa3b885cf54505805426,de,1
chrome,2015-09-05 13:41:11,9186cd10492bed69ead2f09ab5e88ad6,ru,0
chrome,2015-09-05 13:45:09,c6f2535ca19209fdd9768694f916d383,en,1
chrome,2015-09-05 13:45:28,45c8402855f373133ac8b081903acb79,en,2
firefox,2015-09-05 13:49:52,ffcfa10b2044657627ed38ee5ff49099,en,2
chrome,2015-09-05 13:50:00,04526c773a9186b951189fd8c72e89aa,en,2
chrome,2015-09-05 13:52:20,e997fae120209a2db28c98d20a5f44d8,de,1
firefox,2015-09-05 13:55:02,599bee50c4c1c032259bd6118f91b4c7,en,2
chrome,2015-09-05 13:56:02,2e8796a2b0263d93e0a1f5136b498502,en,0
chrome,2015-09-05 13:56:27,74b0da2af34e89942282df11da285f51,cn,0
chrome,2015-09-05 14:09:15,4d49442ac33d156fb9a20a9eb606b306,fr,1
chrome,2015-09-05 14:11:26,d9c5417e0a1056e5aa9619fdf78767fd,en,0
firefox,2015-09-05 14:11:42,7c1e58f5412835034e8b9388103c2986,fr,0
chrome,2015-09-05 14:11:46,bb033de6f6d6c4fa3b2ec95384c8fc7c,fr,1
chrome,2015-09-05 14:12:43,5bdb8eca27031742ce884b33dba9efcc,en,1
chrome,2015-09-05 14:14:09,06c8998facc8beac894612079ff57f48,fr,0
chrome,2015-09-05 14:19:12,5fbe0789762c01cb21d4780fc5a06221,en,1
firefox,2015-09-05 14:22:37,561822d54345e2e0f0d68ba2f54b0e27,de,1
firefox,2015-09-05 14:23:40,3d45df48e38478db15f28630aa796c4e,en,1
firefox,2015-09-05 14:36:48,dba5f5c044324b16f8ab47031a958edb,en,0
chrome,2015-09-05 14:37:10,02a4f60a58f591928335ab8991c30c6d,en,2
chrome,2015-09-05 14:37:14,dfb0718752e5b66bff1c3fb2a5c76592,fr,0
firefox,2015-09-05 14:38:38,e29bb522967cc824a336c6865340fa4a,fr,0
firefox,2015-09-05 14:40:27,074c348244cd71a61c21751feaecb56e,fr,1
firefox,2015-09-05 14:43:44,6aa14facf2a0790a5ebb785d03c8ddc7,de,1
firefox,2015-09-05 14:44:41,96ef797fab553e2ed3fc3936ae917604,fr,0
chrome,2015-09-05 14:48:13,834af5eab35f2f6220963d567263ddd9,en,1
chrome,2015-09-05 14:51:35,71a5193a6d5c9f4478e19c188f55af7e,en,0
firefox,2015-09-05 14:51:52,39f4e4f4f3cc4ff71b9771492513104e,de,0
chrome,2015-09-05 15:02:53,7966fe78650298248cbaaefd0e725711,de,1
chrome,2015-09-05 15:06:32,6b0febf219ba36f7526e4cb37b6e58ce,en,2
firefox,2015-09-05 15:07:36,62410597713b86aaeff88cbff16be59a,cn,0
chrome,2015-09-05 15:08:14,0d3de47af1992056b198bded92375a17,ru,1
chrome,2015-09-05 15:08:52,11a6a79895c0897a67e8e1ca561bba5b,en,1
firefox,2015-09-05 15:12:44,d98a091c1d87525e73993337a273c24e,cn,0
chrome,2015-09-05 15:13:21,c5bd97d2769054a685be923a33a415ce,cn,1
chrome,2015-09-05 15:17:39,651b52aed987f0d8d0ddf7387fffd39b,de,2
chrome,2015-09-05 15:18:53,ede1e05705fce481bd6fe645e973a767,en,0
chrome,2015-09-05 15:19:36,52bd970fe22253bf3b24c35a9afeb609,en,2
firefox,2015-09-05 15:27:57,fd6d4dc666bdbbcb547ea907a699761e,en,0
firefox,2015-09-05 15:30:08,ae3637c25d66d4ae99998bebf5e8dc4e,cn,2
chrome,2015-09-05 15:39:02,dfe8fa097653c1c0e8dc164231d79642,ru,2
firefox,2015-09-05 15:41:32,9b106aa0e10fad6af991370fd6a01bab,en,0
chrome,2015-09-05 15:45:36,c10dcd81299bdf5792c2e19795e38ea9,de,0
firefox,2015-09-05 15:46:31,6184f65b8badc6327e17d19e8fdb647b,fr,2
chrome,2015-09-05 15:54:34,280cf6a2e8e587fdd39f05a06a2bea21,en,0
chrome,2015-09-05 15:54:55,9c5dd1d074b0612bbfd7d6d89fd17419,en,1
firefox,2015-09-05 15:55:30,e0f09ffd9c61c0257bee32ab71711d9f,de,0
firefox,2015-09-05 16:03:13,2cda6cfef90036ad70c32938e966b19e,de,2
chrome,2015-09-05 16:12:26,9b6009a62a7d80a741d9c4c2255904c8,en,0
chrome,2015-09-05 16:13:03,f78c9e7badad8ef0a027016fd6f23b96,fr,2
chrome,2015-09-05 16:15:22,55c6120b8cda8b8430e653cf2053440b,de,0
chrome,2015-09-05 16:17:21,7595472ba6aa99130e9509a0b7893546,en,1
firefox,2015-09-05 16:20:18,f16e1ebd59aedc118e3b07ec36f6a620,de,1
chrome,2015-09-05 16:22:21,6d95287194c6d989b8f9cab4bf177f35,en,1
chrome,2015-09-05 16:24:17,ef8df3fed5cff9bb59eff0988fcc251e,en,1
chrome,2015-09-05 16:24:38,51169ac835eef061d421115fa5ff46af,fr,1
chrome,2015-09-05 16:25:17,80d3be3afb3380c0a2ab0d3184fbd4d7,en,1
firefox,2015-09-05 16:25:43,a0105f51611d44c9dc178758c8e39198,en,0
firefox,2015-09-05 16:25:44,f5f417101192cfcae450721ff82f6d76,en,1
firefox,2015-09-05 16:26:34,b3181c113f03b73b741c72d30d2af45d,en,2
chrome,2015-09-05 16:32:37,9357e2c1922a836dc3c8b08dc96509d2,de,1
firefox,2015-09-05 16:34:31,f97f260c142868cfb850f20d8a1a517a,en,0
chrome,2015-09-05 16:35:42,8ebc96c6f8893bedb820a1226b8bb507,en,1
chrome,2015-09-05 16:36:14,f74c27336307381d1eb2238e5405e2fd,en,1
chrome,2015-09-05 16:49:01,356b8cae4e838c6436f3895232cde295,de,0
chrome,2015-09-05 16:50:38,b0948e937adc79d3a7dfdb535c1f3887,en,1
firefox,2015-09-05 16:51:37,35bf79ba4196be73d97ee9f70d79ff73,en,2
chrome,2015-09-05 16:53:55,4c7b16c1b0a2ddcf2c8175c400f69d9b,fr,2
firefox,2015-09-05 16:59:07,f12796494abefcce3e4e71416db6c4ed,en,1
chrome,2015-09-05 17:00:01,90654c925085e33634951b5c8eaab007,fr,0
chrome,2015-09-05 17:16:04,3e896fef3b4d96ea47072fdfe2367bca,de,2
chrome,2015-09-05 17:18:59,91fe457b42287c7406e080efe03158a6,de,1
firefox,2015-09-05 17:30:55,fe37af1fab4a820bf69dedd36abc8f88,en,1
firefox,2015-09-05 17:31:36,89539a4e6223be1297020f096fe2367b,de,2
firefox,2015-09-05 17:35:02,ab259a5963ab510c7e297dda7d857a61,de,1
chrome,2015-09-05 17:37:40,ac61ec5cb6167c7ebdc0a254a36c1099,fr,1
firefox,2015-09-05 17:42:46,eb745cc873c5f74a9146c45dd0d8d0d5,en,1
chrome,2015-09-05 17:43:23,538ae31bad2152b95cac60e390084277,en,2
chrome,2015-09-05 17:44:56,72a45285683ad9b64e7a04fdac96a275,de,0
firefox,2015-09-05 17:48:44,a7a3ca87e8401b9844df50968d70819b,fr,2
firefox,2015-09-05 17:51:05,fed2eb014c9736569cc91a47724f57ab,de,1
firefox,2015-09-05 17:53:32,dda42f8082da0fe065ff4355849386fc,ru,0
chrome,2015-09-05 17:53:53,e4a1abad7a3cd0d640eb524166c454e7,en,1
chrome,2015-09-05 17:55:20,b8ccb8f13105c83586450a3d42ea80a5,en,2
firefox,2015-09-05 17:57:58,a8748ff4c6bcb1d423c15ce13184e802,de,1
chrome,2015-09-05 17:58:00,d7e42c715b95ef6b969625d1f771bba4,ru,1
firefox,2015-09-05 17:58:40,15153d2c383a47fd971f8ce2fc438d54,ru,2
chrome,2015-09-05 18:02:24,4ab9a567dc445ce953507040e8c166df,en,1
chrome,2015-09-05 18:07:55,64a2f1d78997a52f32c83fa7510954f1,de,2
